purchase_count,car_make,car_model,car_price,car_year,car_type,car_color,number_of_doors,car_condition,fuel_type,transmission_type
15,Mercedes-Benz,E-Class,27760,2024,Combie,Gray,3,Used,Gasoline,Manual
35,BMW,Ix1,33500,2024,SUV,Gray,3,New,Electric,Manual
5,Audi,A4,56644,2024,Sedan,Black,5,New,Gasoline,Automatic
8,BMW,Ix1,45029,2024,SUV,Gray,5,Used,Diesel,Manual
27,Mercedes-Benz,CLA,40605,2024,Hatchback,Gray,3,New,Gasoline,Manual
15,Audi,Q3,52813,2024,Hatchback,Black,5,New,Gasoline,Manual
42,Mercedes-Benz,A-Class,44921,2024,Truck,Blue,3,New,Electric,Automatic
18,BMW,Ix1,34631,2024,Coupe,Black,3,Used,Diesel,Manual
21,BMW,5 series,54646,2024,SUV,White,3,Used,Hybrid,Automatic
6,Audi,A4,48775,2024,Coupe,Black,5,New,Gasoline,Manual
46,BMW,6 series,25649,2024,Coupe,Silver,5,Used,Gasoline,Manual
11,Mercedes-Benz,GLC,54596,2024,Hatchback,Black,3,New,Gasoline,Manual
9,BMW,7 series,35966,2024,Coupe,Gray,3,New,Hybrid,Automatic
18,Mercedes-Benz,B-Class,43137,2024,Combie,Black,3,Used,Diesel,Manual
43,Mercedes-Benz,E-Class,52911,2024,Hatchback,Gray,3,Used,Electric,Manual
12,Audi,A1,58727,2024,Sedan,Silver,5,New,Hybrid,Automatic
28,BMW,Ix1,44354,2024,Sedan,Red,3,New,Electric,Automatic
50,Mercedes-Benz,C-Class,15858,2024,SUV,Blue,5,New,Hybrid,Automatic
31,BMW,6 series,28805,2024,Truck,Blue,3,New,Gasoline,Manual
34,BMW,1 Series,54775,2024,Hatchback,Gray,5,Used,Gasoline,Automatic
48,Audi,A7,45051,2024,Coupe,Gray,5,Used,Gasoline,Automatic
6,Audi,A8,27953,2024,SUV,Red,3,Used,Gasoline,Manual
21,Mercedes-Benz,C-Class,17312,2024,SUV,White,3,Used,Diesel,Manual
38,Mercedes-Benz,G-Class,58378,2024,Truck,White,3,New,Diesel,Manual
8,BMW,6 series,29958,2024,Hatchback,White,3,New,Electric,Manual
48,BMW,3 Series,32937,2024,Coupe,Blue,5,New,Gasoline,Automatic
23,BMW,3 Series,57176,2024,Combie,Gray,3,New,Electric,Manual
39,Audi,A7,19434,2024,Hatchback,Silver,3,New,Gasoline,Manual
44,Audi,Q7,22329,2024,Hatchback,White,5,New,Electric,Manual
33,Mercedes-Benz,S-Class,33100,2024,Coupe,Silver,3,Used,Gasoline,Manual
6,BMW,X6,23949,2024,Combie,White,3,New,Diesel,Automatic
10,BMW,1 Series,38397,2024,SUV,Silver,5,New,Gasoline,Manual
43,Mercedes-Benz,A-Class,38991,2024,Hatchback,Black,3,New,Gasoline,Automatic
43,Mercedes-Benz,S-Class,35728,2024,Sedan,Silver,5,Used,Diesel,Manual
38,Audi,A4,50040,2024,Sedan,Silver,3,Used,Diesel,Automatic
46,Mercedes-Benz,GLC,16612,2024,Combie,Black,5,Used,Diesel,Automatic
35,Audi,Q5,38888,2024,Coupe,Blue,3,Used,Gasoline,Automatic
29,Mercedes-Benz,B-Class,57426,2024,Coupe,Silver,5,Used,Gasoline,Manual
13,Mercedes-Benz,Vito,54161,2024,Hatchback,Gray,3,Used,Gasoline,Automatic
31,Audi,A4,24048,2024,SUV,Blue,5,Used,Diesel,Automatic
26,Mercedes-Benz,CLA,17868,2024,SUV,White,3,Used,Gasoline,Manual
18,BMW,7 series,17728,2024,Truck,Red,5,New,Diesel,Automatic
48,Mercedes-Benz,B-Class,38211,2024,Combie,Gray,5,New,Hybrid,Manual
5,Mercedes-Benz,R-Class,50596,2024,SUV,Black,5,New,Gasoline,Automatic
23,Mercedes-Benz,G-Class,47205,2024,SUV,Silver,5,New,Gasoline,Manual
4,Audi,A3,54288,2024,Combie,White,3,Used,Diesel,Manual
30,Audi,A7,16955,2024,Combie,Red,5,Used,Diesel,Manual
36,BMW,Ix1,20119,2024,Hatchback,Blue,5,Used,Electric,Manual
42,BMW,3 Series,15381,2024,Hatchback,Red,5,New,Electric,Automatic
42,BMW,7 series,48248,2024,Truck,Silver,5,Used,Gasoline,Automatic
28,BMW,5 series,30335,2024,Sedan,Black,5,New,Gasoline,Manual
29,BMW,3 Series,56613,2024,Coupe,Silver,5,New,Gasoline,Automatic
9,Mercedes-Benz,A-Class,15737,2024,Combie,Blue,3,New,Electric,Manual
10,BMW,3 Series,44066,2024,Combie,Blue,3,New,Diesel,Automatic
23,BMW,X6,39711,2024,Combie,White,3,New,Gasoline,Manual
39,Mercedes-Benz,G-Class,17015,2024,Combie,Gray,3,Used,Gasoline,Manual
17,Audi,Q3,27003,2024,Truck,Blue,5,Used,Hybrid,Automatic
31,Mercedes-Benz,R-Class,19467,2024,Coupe,Black,5,New,Gasoline,Manual
50,Mercedes-Benz,C-Class,22505,2024,Sedan,Blue,3,New,Gasoline,Automatic
47,BMW,7 series,21719,2024,SUV,Black,3,New,Diesel,Manual
21,BMW,6 series,58958,2024,Combie,Black,5,New,Gasoline,Manual
50,Mercedes-Benz,CLA,20230,2024,Coupe,Silver,5,New,Diesel,Automatic
35,Mercedes-Benz,G-Class,18491,2024,Combie,White,3,Used,Diesel,Manual
31,Audi,A3,51848,2024,SUV,Gray,3,New,Gasoline,Automatic
27,BMW,1 Series,48121,2024,Combie,Red,3,New,Diesel,Manual
32,Audi,A4,54496,2024,Hatchback,Blue,3,New,Gasoline,Automatic
20,BMW,3 Series,52004,2024,Combie,Gray,3,New,Gasoline,Manual
26,Audi,Q5,15897,2024,SUV,Blue,3,Used,Diesel,Manual
23,Audi,A4,25600,2024,Combie,Gray,3,New,Diesel,Automatic
47,Audi,A8,55062,2024,Combie,Red,3,Used,Electric,Manual
15,Mercedes-Benz,E-Class,17551,2024,Combie,Gray,3,New,Diesel,Automatic
31,Audi,Q3,59446,2024,Sedan,White,3,New,Hybrid,Automatic
48,Mercedes-Benz,CLA,22225,2024,Hatchback,Black,3,Used,Gasoline,Automatic
28,Audi,A4,45249,2024,SUV,Black,5,New,Gasoline,Manual
6,BMW,7 series,39108,2024,Hatchback,Gray,5,Used,Diesel,Manual
42,Mercedes-Benz,GLC,31683,2024,Truck,Silver,3,Used,Diesel,Automatic
22,Mercedes-Benz,E-Class,18817,2024,Coupe,Black,3,New,Gasoline,Automatic
20,BMW,1 Series,45012,2024,SUV,White,3,New,Diesel,Manual
38,Audi,A4,50345,2024,Combie,Silver,3,New,Gasoline,Automatic
43,Mercedes-Benz,R-Class,37558,2024,SUV,Red,5,Used,Gasoline,Manual
49,Mercedes-Benz,Vito,19770,2024,Hatchback,Red,5,New,Gasoline,Manual
25,Audi,A8,53060,2024,Truck,Silver,3,Used,Diesel,Automatic
35,Audi,A4,30803,2024,Truck,Black,3,New,Gasoline,Automatic
30,Mercedes-Benz,S-Class,17568,2024,Sedan,Black,5,Used,Hybrid,Manual
4,Audi,Q3,56483,2024,Combie,Black,5,Used,Gasoline,Automatic
21,Audi,Q5,50149,2024,Coupe,Red,3,Used,Electric,Automatic
27,Mercedes-Benz,A-Class,31920,2024,Combie,Gray,5,Used,Diesel,Automatic
36,BMW,X6,37252,2024,Hatchback,White,3,New,Diesel,Automatic
12,BMW,X3,45779,2024,Hatchback,Silver,3,New,Gasoline,Automatic
14,Mercedes-Benz,S-Class,43438,2024,Truck,Black,3,Used,Electric,Manual
48,BMW,6 series,36344,2024,SUV,Red,5,Used,Gasoline,Manual
41,Mercedes-Benz,CLA,17547,2024,Sedan,Silver,3,New,Diesel,Automatic
37,BMW,1 Series,46822,2024,Truck,White,5,Used,Gasoline,Manual
11,Mercedes-Benz,A-Class,35070,2024,Hatchback,White,5,Used,Diesel,Manual
30,BMW,7 series,32220,2024,Truck,Gray,5,Used,Gasoline,Manual
21,Audi,Q5,45613,2024,Truck,White,3,New,Gasoline,Automatic
11,BMW,5 series,52255,2024,Truck,White,3,Used,Diesel,Manual
35,Audi,A1,15689,2024,Coupe,Silver,5,New,Gasoline,Manual
6,BMW,X6,39997,2024,Truck,White,3,New,Diesel,Automatic
41,Audi,A5,58805,2024,Combie,Gray,3,Used,Gasoline,Manual
10,Audi,A8,39971,2024,Combie,Red,5,Used,Gasoline,Manual
24,Audi,Q7,40273,2024,Truck,White,3,New,Diesel,Automatic
38,BMW,1 Series,32664,2024,Coupe,Silver,5,Used,Gasoline,Manual
3,Audi,A1,39736,2024,Sedan,White,3,Used,Gasoline,Automatic
32,BMW,X1,41081,2024,Combie,Red,3,New,Diesel,Manual
24,BMW,3 Series,22591,2024,SUV,Blue,3,Used,Electric,Manual
18,Mercedes-Benz,R-Class,39919,2024,SUV,Silver,5,Used,Gasoline,Manual
2,BMW,7 series,51439,2024,Truck,Black,5,Used,Gasoline,Manual
34,Mercedes-Benz,B-Class,31355,2024,Hatchback,Black,5,New,Gasoline,Manual
18,Mercedes-Benz,CLA,50150,2024,Hatchback,Gray,3,New,Gasoline,Manual
47,Mercedes-Benz,GLC,52961,2024,Combie,Black,3,New,Gasoline,Manual
12,BMW,1 Series,35452,2024,Truck,White,3,New,Diesel,Manual
44,Audi,A3,43321,2024,Hatchback,White,5,New,Gasoline,Automatic
35,BMW,X3,23995,2024,Coupe,Gray,5,Used,Gasoline,Manual
7,BMW,1 Series,38153,2024,Hatchback,Black,3,New,Hybrid,Automatic
37,Audi,Q7,21254,2024,Sedan,Silver,5,New,Gasoline,Manual
49,Audi,A4,25141,2024,Hatchback,White,3,New,Electric,Manual
43,Audi,A3,45285,2024,SUV,Silver,3,Used,Gasoline,Automatic
26,Mercedes-Benz,B-Class,31122,2024,Sedan,Red,5,Used,Gasoline,Manual
21,Mercedes-Benz,A-Class,23853,2024,SUV,Black,3,Used,Diesel,Automatic
16,BMW,X1,20722,2024,Combie,Silver,5,New,Gasoline,Manual
11,Mercedes-Benz,R-Class,57210,2024,Combie,Blue,5,New,Gasoline,Manual
47,Audi,A8,38704,2024,SUV,Black,3,Used,Gasoline,Automatic
25,Mercedes-Benz,A-Class,48474,2024,SUV,Silver,3,Used,Diesel,Manual
42,BMW,5 series,15482,2024,Truck,Silver,3,New,Electric,Automatic
9,Audi,A5,23923,2024,Truck,White,3,New,Gasoline,Manual
25,Mercedes-Benz,G-Class,48551,2024,Combie,Blue,5,New,Gasoline,Automatic
39,Mercedes-Benz,A-Class,25347,2024,Truck,Red,5,New,Gasoline,Automatic
44,BMW,1 Series,55350,2024,Combie,Silver,5,New,Diesel,Manual
3,Audi,A7,50556,2024,Hatchback,White,5,New,Gasoline,Automatic
12,Audi,A4,19349,2024,Sedan,Silver,5,New,Gasoline,Automatic
35,Mercedes-Benz,E-Class,31710,2024,Combie,Silver,3,Used,Diesel,Manual
44,BMW,1 Series,53581,2024,SUV,Gray,5,Used,Gasoline,Manual
18,Mercedes-Benz,E-Class,20992,2024,Hatchback,Blue,5,New,Gasoline,Manual
16,BMW,7 series,53929,2024,Truck,White,3,Used,Gasoline,Manual
48,Audi,A3,34927,2024,SUV,White,3,Used,Diesel,Automatic
48,Audi,Q5,55713,2024,Sedan,Black,5,New,Diesel,Manual
37,Audi,Q5,44023,2024,Combie,Blue,3,Used,Gasoline,Manual
17,BMW,X1,21490,2024,SUV,Black,5,Used,Electric,Manual
15,Mercedes-Benz,CLA,34382,2024,Combie,Gray,5,Used,Diesel,Automatic
12,Audi,A1,46187,2024,Sedan,Gray,3,New,Gasoline,Automatic
33,BMW,X6,57175,2024,Hatchback,Blue,5,Used,Gasoline,Manual
45,Audi,A8,40416,2024,Sedan,Gray,5,Used,Hybrid,Automatic
2,BMW,X1,53819,2024,Sedan,Black,3,Used,Diesel,Manual
36,Audi,A1,17927,2024,Hatchback,White,3,New,Gasoline,Manual
43,BMW,X6,25168,2024,Combie,Black,3,New,Diesel,Manual
3,Audi,A4,46130,2024,Coupe,Black,5,New,Gasoline,Automatic
42,Mercedes-Benz,B-Class,15532,2024,Combie,Gray,3,New,Gasoline,Automatic
39,Mercedes-Benz,E-Class,49156,2024,Truck,Blue,5,New,Gasoline,Automatic
4,Mercedes-Benz,GLC,53508,2024,Coupe,White,3,Used,Diesel,Manual
31,Audi,Q7,38851,2024,Hatchback,Red,3,Used,Gasoline,Automatic
25,Audi,A1,48150,2024,Truck,White,5,New,Gasoline,Manual
4,Audi,Q7,17329,2024,Combie,White,5,New,Diesel,Automatic
6,Mercedes-Benz,G-Class,50541,2024,Truck,Silver,3,New,Gasoline,Manual
21,BMW,X3,55092,2024,Hatchback,Gray,5,Used,Gasoline,Manual
48,Mercedes-Benz,GLC,17433,2024,Sedan,Blue,3,Used,Gasoline,Automatic
21,BMW,X6,57998,2024,SUV,Silver,3,Used,Gasoline,Automatic
19,Mercedes-Benz,A-Class,48827,2024,Hatchback,Blue,3,Used,Diesel,Manual
23,Mercedes-Benz,G-Class,45054,2024,Coupe,Silver,3,New,Electric,Manual
16,Mercedes-Benz,A-Class,37794,2024,Coupe,Gray,5,New,Diesel,Automatic
34,Audi,A3,54527,2024,SUV,Silver,3,New,Hybrid,Manual
6,BMW,X6,26617,2024,Coupe,Silver,3,Used,Diesel,Manual
27,Mercedes-Benz,A-Class,53141,2024,SUV,Red,3,Used,Gasoline,Automatic
47,Mercedes-Benz,R-Class,37320,2024,Sedan,Silver,5,Used,Electric,Manual
11,BMW,6 series,53534,2024,Coupe,Blue,3,New,Gasoline,Automatic
46,BMW,X5,18216,2024,Hatchback,Gray,5,Used,Gasoline,Automatic
12,Audi,Q7,55886,2024,Combie,Red,3,Used,Diesel,Automatic
22,Audi,A8,32096,2024,SUV,Blue,3,Used,Gasoline,Manual
20,Audi,A3,17965,2024,Truck,Gray,3,New,Diesel,Manual
21,Audi,A4,32635,2024,Sedan,Silver,5,Used,Diesel,Manual
33,BMW,X3,50931,2024,Combie,Black,5,New,Electric,Automatic
46,BMW,1 Series,49551,2024,Coupe,White,3,New,Diesel,Manual
16,Audi,A3,56864,2024,Truck,White,5,New,Gasoline,Automatic
5,Mercedes-Benz,C-Class,39033,2024,Hatchback,Silver,3,Used,Gasoline,Manual
31,Audi,A8,49862,2024,Truck,Gray,3,New,Diesel,Manual
12,Mercedes-Benz,Vito,29499,2024,Hatchback,Gray,3,Used,Diesel,Manual
18,BMW,Ix1,59727,2024,Coupe,Red,3,Used,Gasoline,Automatic
41,Mercedes-Benz,CLA,22663,2024,Sedan,Black,3,New,Gasoline,Automatic
5,BMW,1 Series,21307,2024,Coupe,White,3,New,Gasoline,Automatic
6,Mercedes-Benz,R-Class,47914,2024,Coupe,Blue,3,Used,Gasoline,Manual
3,Audi,A5,46648,2024,Sedan,Black,3,New,Gasoline,Manual
49,Audi,A7,57699,2024,Sedan,Black,3,Used,Diesel,Manual
49,Audi,A6,32876,2024,SUV,Gray,5,Used,Gasoline,Manual
45,BMW,5 series,35065,2024,SUV,White,5,Used,Electric,Automatic
12,Mercedes-Benz,CLA,55261,2024,Coupe,White,5,Used,Gasoline,Automatic
43,Audi,A5,20740,2024,Sedan,Gray,3,Used,Diesel,Automatic
16,BMW,5 series,42326,2024,Combie,White,5,New,Gasoline,Automatic
50,Audi,A1,45941,2024,SUV,White,5,New,Diesel,Manual
50,BMW,X1,29614,2024,Truck,White,5,New,Gasoline,Automatic
5,Mercedes-Benz,GLC,55141,2024,Hatchback,Black,5,New,Diesel,Manual
30,Audi,A8,34817,2024,SUV,Black,3,New,Electric,Automatic
47,Audi,A1,34004,2024,Sedan,White,5,New,Gasoline,Manual
12,Audi,A3,18415,2024,SUV,Blue,5,Used,Diesel,Automatic
30,Mercedes-Benz,S-Class,17006,2024,Sedan,Gray,5,Used,Gasoline,Automatic
40,Mercedes-Benz,G-Class,49386,2024,Hatchback,Gray,3,Used,Diesel,Automatic
42,Audi,Q3,33333,2024,Hatchback,Silver,5,New,Diesel,Automatic
40,Mercedes-Benz,R-Class,33233,2024,Truck,Blue,5,New,Gasoline,Automatic
22,BMW,7 series,20147,2024,Truck,Red,5,Used,Gasoline,Automatic
40,BMW,5 series,51678,2024,SUV,Blue,5,Used,Gasoline,Manual
26,Audi,A5,16049,2024,Combie,Black,3,Used,Gasoline,Automatic
24,Audi,A3,28608,2024,Hatchback,Red,3,Used,Diesel,Automatic
10,Audi,A6,41258,2024,Sedan,White,3,Used,Hybrid,Automatic
4,Audi,A7,59297,2024,Combie,Silver,5,New,Gasoline,Automatic
28,Mercedes-Benz,G-Class,58473,2024,Sedan,White,5,New,Gasoline,Automatic
27,BMW,X5,46353,2024,Sedan,Gray,5,New,Gasoline,Automatic
43,BMW,X5,48147,2024,SUV,White,3,New,Gasoline,Automatic
22,Mercedes-Benz,R-Class,41867,2024,Truck,Gray,3,Used,Electric,Automatic
9,Mercedes-Benz,R-Class,23098,2024,SUV,Red,5,New,Gasoline,Manual
19,BMW,5 series,46626,2024,Coupe,Red,5,Used,Gasoline,Automatic
42,Audi,A1,44437,2024,SUV,Red,5,New,Gasoline,Manual
13,Audi,Q7,43057,2024,Combie,Silver,5,New,Electric,Manual
10,Audi,A5,38837,2024,Hatchback,Black,3,Used,Gasoline,Manual
30,BMW,1 Series,47805,2024,Coupe,Gray,5,New,Diesel,Automatic
12,Audi,Q7,50663,2024,Combie,White,5,New,Electric,Automatic
9,BMW,5 series,47381,2024,Hatchback,Silver,3,New,Gasoline,Manual
12,Audi,A7,43777,2024,Hatchback,Red,5,New,Electric,Manual
30,Audi,A7,47513,2024,Coupe,Black,5,New,Diesel,Manual
3,Mercedes-Benz,A-Class,37994,2024,Sedan,Black,3,New,Gasoline,Automatic
22,Mercedes-Benz,GLC,21626,2024,SUV,Silver,3,New,Gasoline,Automatic
6,BMW,7 series,30704,2024,Coupe,Gray,5,Used,Gasoline,Automatic
3,BMW,X1,39667,2024,Truck,Gray,3,New,Diesel,Manual
21,BMW,6 series,43047,2024,Combie,Red,5,New,Diesel,Manual
41,BMW,X1,15024,2024,SUV,Red,3,New,Gasoline,Automatic
8,Audi,Q3,17916,2024,SUV,Gray,3,Used,Gasoline,Automatic
16,BMW,Ix1,32167,2024,SUV,Blue,3,New,Gasoline,Automatic
26,Audi,A3,26286,2024,Sedan,White,3,New,Gasoline,Manual
44,Audi,A1,41623,2024,Hatchback,Blue,5,New,Gasoline,Automatic
22,Audi,Q5,18414,2024,Coupe,Black,3,New,Diesel,Manual
31,Mercedes-Benz,B-Class,49272,2024,Combie,Black,3,New,Gasoline,Manual
15,Audi,A7,20499,2024,Hatchback,Silver,3,Used,Hybrid,Automatic
35,BMW,X1,22117,2024,Combie,Silver,5,Used,Diesel,Manual
6,Mercedes-Benz,B-Class,46713,2024,SUV,Blue,3,Used,Diesel,Automatic
3,BMW,Ix1,41278,2024,SUV,Blue,3,New,Diesel,Manual
26,Mercedes-Benz,E-Class,41216,2024,Coupe,Blue,3,New,Diesel,Automatic
6,Mercedes-Benz,B-Class,52530,2024,Combie,Red,5,New,Gasoline,Manual
22,Audi,A5,34009,2024,Truck,Gray,3,Used,Diesel,Automatic
9,Mercedes-Benz,G-Class,42250,2024,Sedan,Gray,5,Used,Gasoline,Automatic
39,Mercedes-Benz,S-Class,51079,2024,Truck,Blue,3,Used,Gasoline,Automatic
45,Mercedes-Benz,G-Class,40462,2024,Coupe,Silver,3,New,Gasoline,Automatic
9,BMW,3 Series,42761,2024,Truck,Red,5,New,Diesel,Manual
22,Audi,A7,48606,2024,Truck,Black,3,Used,Gasoline,Automatic
30,Mercedes-Benz,R-Class,29711,2024,Coupe,Black,5,Used,Gasoline,Automatic
26,BMW,X3,27382,2024,Hatchback,Silver,5,New,Electric,Automatic
38,Audi,Q7,50733,2024,Hatchback,Black,5,Used,Gasoline,Automatic
12,Audi,A1,19656,2024,SUV,White,5,New,Gasoline,Manual
42,BMW,3 Series,15620,2024,Sedan,White,5,Used,Gasoline,Automatic
41,Audi,A4,35388,2024,SUV,Blue,3,Used,Diesel,Automatic
8,Audi,A5,30289,2024,Hatchback,White,5,Used,Gasoline,Manual
18,BMW,3 Series,51184,2024,Truck,White,5,Used,Gasoline,Manual
32,Audi,Q7,36776,2024,Coupe,Red,5,New,Electric,Automatic
8,Mercedes-Benz,B-Class,47436,2024,Combie,Silver,3,Used,Gasoline,Automatic
45,Audi,A4,31223,2024,Combie,Silver,3,New,Electric,Automatic
28,BMW,1 Series,55585,2024,Sedan,Red,5,Used,Electric,Automatic
9,Audi,A6,28217,2024,Sedan,Silver,3,Used,Electric,Automatic
24,BMW,7 series,17557,2024,Coupe,Black,3,New,Gasoline,Automatic
36,Audi,A4,18924,2024,Coupe,Black,3,Used,Diesel,Manual
21,Audi,A4,49334,2024,Combie,Blue,5,Used,Gasoline,Automatic
23,Mercedes-Benz,R-Class,35439,2024,Coupe,Black,3,New,Diesel,Manual
14,BMW,X3,44213,2024,Hatchback,Gray,3,Used,Gasoline,Manual
20,BMW,X6,19060,2024,Truck,Blue,3,Used,Diesel,Automatic
21,BMW,Ix1,24022,2024,Truck,Black,3,New,Gasoline,Manual
19,Audi,A8,44777,2024,Sedan,Silver,3,New,Gasoline,Automatic
47,Audi,Q7,26399,2024,Coupe,Blue,3,Used,Gasoline,Manual
49,BMW,7 series,23102,2024,Hatchback,White,3,Used,Electric,Automatic
18,Audi,A6,55497,2024,Coupe,Black,3,Used,Gasoline,Automatic
11,BMW,7 series,53850,2024,SUV,Gray,3,New,Diesel,Manual
9,Mercedes-Benz,Vito,58252,2024,Hatchback,Black,3,New,Gasoline,Manual
7,Mercedes-Benz,A-Class,54183,2024,Combie,Blue,3,New,Gasoline,Automatic
28,Audi,A6,36933,2024,SUV,White,5,New,Gasoline,Automatic
29,Audi,Q3,51408,2024,Hatchback,Black,5,Used,Hybrid,Automatic
4,Mercedes-Benz,G-Class,44195,2024,Sedan,Silver,3,Used,Gasoline,Automatic
3,Mercedes-Benz,A-Class,53977,2024,Combie,Gray,3,New,Diesel,Automatic
14,Audi,A7,41865,2024,Hatchback,White,5,Used,Hybrid,Automatic
43,BMW,6 series,35390,2024,Sedan,White,5,Used,Gasoline,Automatic
17,Mercedes-Benz,CLA,46970,2024,Hatchback,Blue,3,Used,Diesel,Manual
5,Mercedes-Benz,C-Class,53084,2024,Sedan,Silver,3,New,Gasoline,Manual
3,Mercedes-Benz,G-Class,24114,2024,Truck,White,5,New,Diesel,Automatic
18,Mercedes-Benz,CLA,39813,2024,Combie,Blue,3,Used,Gasoline,Manual
14,Mercedes-Benz,R-Class,57741,2024,Truck,Blue,3,New,Gasoline,Automatic
17,BMW,X1,56979,2024,Truck,Gray,3,New,Diesel,Automatic
25,Mercedes-Benz,S-Class,33255,2024,Truck,Red,3,New,Gasoline,Automatic
40,Audi,A1,46991,2024,Hatchback,Gray,5,Used,Gasoline,Manual
3,BMW,7 series,31233,2024,Combie,White,5,Used,Gasoline,Manual
16,BMW,3 Series,44708,2024,Hatchback,Blue,5,New,Diesel,Automatic
35,Audi,Q3,36676,2024,SUV,White,5,New,Hybrid,Automatic
21,Mercedes-Benz,GLC,15142,2024,Sedan,Blue,5,Used,Gasoline,Automatic
42,Mercedes-Benz,S-Class,46036,2024,Sedan,Black,5,New,Diesel,Automatic
8,Mercedes-Benz,B-Class,47460,2024,SUV,Red,3,Used,Gasoline,Automatic
9,Audi,A8,21080,2024,Coupe,Silver,3,New,Gasoline,Manual
12,BMW,X6,59864,2024,SUV,Black,5,Used,Gasoline,Automatic
22,Mercedes-Benz,Vito,58235,2024,Coupe,Silver,3,New,Gasoline,Automatic
4,Audi,Q5,48718,2024,Coupe,Blue,5,New,Gasoline,Automatic
42,Mercedes-Benz,GLC,59764,2024,Coupe,Black,3,Used,Electric,Automatic
33,Mercedes-Benz,S-Class,34802,2024,SUV,Black,5,New,Diesel,Automatic
17,Audi,Q7,32205,2024,Sedan,Red,3,New,Gasoline,Automatic
5,BMW,1 Series,29991,2024,Hatchback,Gray,5,New,Electric,Automatic
44,BMW,X3,48485,2024,SUV,Black,5,Used,Diesel,Manual
20,Audi,Q7,33126,2024,SUV,Silver,3,Used,Diesel,Manual
40,BMW,X3,59449,2024,SUV,Blue,5,New,Diesel,Automatic
37,Mercedes-Benz,A-Class,37199,2024,Hatchback,Blue,3,Used,Diesel,Automatic
39,BMW,X1,41964,2024,Coupe,Black,5,New,Gasoline,Automatic
3,Audi,Q5,23377,2024,Combie,Gray,5,Used,Gasoline,Manual
7,Mercedes-Benz,Vito,20268,2024,Coupe,Blue,5,Used,Gasoline,Automatic
41,BMW,1 Series,18957,2024,Truck,Gray,3,New,Gasoline,Automatic
23,Audi,A6,27609,2024,Sedan,White,5,Used,Electric,Automatic
12,Mercedes-Benz,C-Class,57988,2024,Combie,Red,5,Used,Electric,Manual
38,Audi,Q7,38422,2024,Combie,Black,3,New,Diesel,Manual
27,BMW,X6,25645,2024,Hatchback,Blue,5,New,Gasoline,Manual
41,Mercedes-Benz,B-Class,28412,2024,Hatchback,Gray,3,Used,Gasoline,Manual
35,Mercedes-Benz,R-Class,45191,2024,Combie,Gray,3,New,Gasoline,Manual
30,Mercedes-Benz,Vito,46694,2024,Sedan,Gray,5,Used,Gasoline,Automatic
44,Audi,Q7,37660,2024,Coupe,Black,3,Used,Gasoline,Automatic
42,BMW,7 series,23260,2024,Truck,Blue,5,New,Gasoline,Automatic
12,Mercedes-Benz,R-Class,17507,2024,Sedan,Silver,3,New,Gasoline,Manual
47,Mercedes-Benz,A-Class,42943,2024,Hatchback,Silver,5,New,Gasoline,Automatic
21,Mercedes-Benz,A-Class,35314,2024,Hatchback,White,5,New,Diesel,Automatic
47,Mercedes-Benz,R-Class,51600,2024,Sedan,Black,3,Used,Gasoline,Manual
23,Mercedes-Benz,B-Class,24908,2024,SUV,Silver,3,Used,Gasoline,Automatic
30,Mercedes-Benz,E-Class,55470,2024,SUV,White,5,New,Hybrid,Automatic
37,Audi,A6,24986,2024,SUV,White,5,Used,Gasoline,Automatic
41,Audi,A6,25052,2024,Hatchback,White,5,Used,Gasoline,Manual
10,BMW,X5,17443,2024,Coupe,Blue,3,Used,Diesel,Automatic
24,Audi,Q7,46004,2024,Coupe,Blue,3,Used,Gasoline,Manual
19,Audi,A4,53341,2024,Combie,White,3,Used,Hybrid,Automatic
42,Audi,Q5,20297,2024,Truck,Blue,3,New,Gasoline,Manual
22,Audi,Q5,17406,2024,Combie,Black,3,Used,Diesel,Automatic
5,BMW,5 series,19280,2024,Combie,Blue,3,Used,Electric,Automatic
46,Mercedes-Benz,Vito,52463,2024,Coupe,Silver,5,New,Diesel,Manual
4,BMW,Ix1,50790,2024,Coupe,Black,3,New,Gasoline,Automatic
19,Mercedes-Benz,C-Class,27084,2024,SUV,Red,5,Used,Hybrid,Manual
7,Mercedes-Benz,C-Class,35127,2024,Sedan,Silver,5,New,Diesel,Manual
9,Mercedes-Benz,CLA,41493,2024,SUV,Gray,3,New,Gasoline,Manual
18,Mercedes-Benz,Vito,16099,2024,Combie,Blue,5,New,Gasoline,Manual
25,Audi,A1,28181,2024,Sedan,Silver,5,New,Diesel,Automatic
42,BMW,X1,58361,2024,Sedan,Red,5,Used,Gasoline,Automatic
19,BMW,7 series,24614,2024,Sedan,Red,3,Used,Electric,Manual
38,Mercedes-Benz,Vito,49106,2024,SUV,White,3,New,Diesel,Automatic
46,BMW,7 series,24602,2024,Combie,Blue,5,Used,Diesel,Manual
44,Audi,A3,45304,2024,Hatchback,Black,3,New,Gasoline,Automatic
5,BMW,X5,41095,2024,Hatchback,Red,3,New,Gasoline,Manual
6,Mercedes-Benz,C-Class,41584,2024,Hatchback,Blue,3,New,Diesel,Manual
35,BMW,X3,58357,2024,SUV,White,3,Used,Gasoline,Automatic
50,Audi,Q7,58729,2024,SUV,Gray,3,Used,Electric,Manual
